,all,BaoYan,CuKeng,FanFan,FuBuEr,MeiLuo,MeiYou,NanShi,QingShui,SongLuo,SanGuang,TianGou,TuChang
5396,['Isachne globosa'],0,1,0,0,0,0,1,1,0,0,0,0
5397,['Panicum bisulcatum'],0,1,0,0,0,0,0,0,0,0,0,0
5398,['Ischaemum aristatum glaucum'],0,1,0,0,0,0,0,0,0,0,0,0
5399,['Tethea'],0,1,0,0,0,0,0,0,0,0,0,0
5400,['Paradoxopla sinuata'],0,1,0,0,0,0,0,0,0,0,0,0
5401,['Phytomia zonata'],0,1,0,0,0,0,0,0,0,0,0,0
5402,['Mosla cavaleriei'],0,1,0,0,0,0,0,0,0,0,0,0
5403,['Hygrophila pogonocalyx'],0,1,0,0,0,0,0,0,0,0,0,0
5404,['Hydrocotyle setulosa'],0,0,0,0,0,0,0,0,0,0,1,0
5405,['Favolaschia'],0,1,0,0,0,0,0,0,1,0,0,0
5406,['Idaea'],0,1,0,0,0,0,1,0,0,0,0,0
5407,['Tirumala limniace limniace'],0,1,0,0,0,0,1,0,0,0,0,0
5408,['Byasa polyeuctes termessus'],0,0,0,0,0,0,0,0,0,1,0,0
5409,['Vandenboschia striata'],0,0,0,0,0,0,1,0,0,0,0,0
5410,['Dryopteris subexaltata'],0,0,0,0,0,0,1,0,0,0,0,0
5411,['Orthaga olivacea'],0,0,1,0,0,0,0,0,0,0,0,0
5412,['Tingidae'],0,0,1,0,0,0,0,0,0,0,0,0
5413,['Demetrida'],0,0,1,0,0,0,0,0,0,0,0,0
5414,['Torynorrhina pilifera'],0,0,1,0,0,0,0,0,0,0,0,0
5415,['Diospyros crassiflora'],0,0,0,0,0,0,1,0,0,0,0,0
5416,['Orthopagus lunulifer'],0,1,0,0,0,0,0,0,0,0,0,0
5417,['Epidaus famulus'],0,0,0,0,0,0,1,0,0,0,0,0
5418,['Pancorius crassipes'],0,0,0,0,0,0,1,0,0,0,0,0
5419,['Litsea'],0,0,0,0,0,0,1,0,0,0,0,0
5420,['Oudemansiella canarii'],0,0,0,0,0,0,1,0,0,0,0,0
5421,['Cinnamomum'],0,0,0,0,0,1,1,0,0,0,0,0
5422,['Dinidoridae'],0,0,0,0,0,0,1,0,0,0,0,0
5423,['Alocasia'],0,0,0,0,0,0,1,0,0,0,0,0
5424,['Micropolypodium okuboi'],0,1,0,0,0,0,0,0,0,0,0,0
5425,['Climacocystis borealis'],0,1,0,0,0,0,0,0,0,0,0,0
5426,['Athyrium strigillosum'],0,0,0,0,0,0,0,0,0,0,1,0
5427,['Pseudotsuga wilsoniana'],0,1,0,0,0,0,0,0,0,0,0,0
5428,['Lymantria'],0,1,0,0,0,0,1,0,0,0,0,1
5429,['Panicoideae'],0,0,0,0,0,0,1,0,0,0,0,0
5430,['Burmattus pococki'],0,0,0,0,0,0,1,0,0,0,0,0
5431,['Cibotium'],0,0,0,0,0,0,1,0,0,0,0,0
5432,['Phrixolepia'],0,0,0,0,0,0,1,0,0,0,0,0
5433,['Gymnema sylvestre'],0,0,0,0,0,0,1,0,0,0,0,0
5434,['Rhodomyrtus tomentosa'],0,1,0,0,0,0,1,0,0,0,0,0
5435,['Lonchodini'],0,0,0,0,0,0,1,0,0,0,0,0
5436,['Ipomoea purpurea'],0,0,0,0,0,0,0,0,0,1,0,0
5437,['Rinaca thibeta'],0,0,0,0,0,0,1,0,0,0,0,0
5438,['Lilioceris nigropectoralis'],0,0,0,0,0,0,1,0,0,0,0,0
5439,['Perisphaerus'],0,0,0,0,0,0,1,1,0,1,0,0
5440,['Luchuena'],0,0,0,0,0,0,1,1,0,0,0,0
5441,['Platanthera brevicalcarata'],0,0,0,1,0,0,0,0,0,0,0,0
5442,['Coltricia'],0,0,0,1,0,0,0,0,0,0,0,0
5443,['Monotropoideae'],0,0,0,1,0,0,0,0,0,0,0,0
5444,['Hylocomium splendens'],0,0,0,1,0,0,0,0,0,0,0,0
5445,['Monotropa hypopitys'],0,0,0,1,0,0,0,0,0,0,0,0
5446,['Anomalon'],0,0,0,0,0,0,1,0,0,0,0,0
5447,['Phyllanthoideae'],0,0,0,0,0,0,1,0,0,0,0,0
5448,['Phasianidae'],0,0,0,0,0,0,1,0,0,0,0,0
5449,['Cyrtomium'],0,0,0,0,0,0,1,0,0,1,0,0
5450,['Galium formosense'],0,0,0,0,0,0,0,0,0,1,1,0
5451,['Pyrrosia lanceolata'],0,0,0,0,0,0,0,0,0,1,0,0
5452,['Dryopteris tenuicula'],0,0,0,0,0,0,0,0,0,1,0,0
5453,['Hygrocybe coccinea'],0,0,0,0,0,0,0,0,0,1,0,0
5454,['Pseudogagrella taiwana'],0,0,0,0,0,0,0,0,0,1,0,0
5455,['Araliaceae'],0,0,0,0,0,0,0,0,0,1,0,0
5456,['Senecio scandens'],0,0,0,0,0,0,0,0,0,1,0,0
5457,['Galium'],0,0,0,0,0,0,0,0,0,1,0,0
5458,['Utricularia aurea'],0,1,0,0,0,0,1,1,0,0,0,0
5459,['Erigeron bellioides'],0,1,0,0,0,0,0,0,0,0,0,0
5460,['Thirumalaia kaara'],0,1,0,0,0,0,0,0,0,0,0,0
5461,['Aphididae'],0,1,0,0,0,0,0,0,0,0,0,0
5462,['Ankylopteryx anomala'],0,0,0,0,0,0,1,0,0,0,0,0
5463,['Cyphagogus'],0,0,0,0,0,0,1,0,0,0,0,0
5464,['Bradybaena'],0,1,0,0,0,0,0,0,0,0,0,0
5465,['Gamochaeta americana'],0,1,0,0,0,0,0,0,0,0,0,0
5466,['Crateva adansonii'],0,0,0,0,0,0,1,0,0,0,0,0
5467,['Phlebotominae'],0,0,0,0,0,0,0,0,0,1,0,0
5468,['Vekunta'],0,0,1,0,0,0,0,0,0,0,0,0
5469,['Diplazium donianum aphanoneuron'],0,0,0,0,0,0,1,0,0,0,0,0
5470,['Muroidea'],0,0,0,0,0,0,1,0,0,0,0,0
5471,['Microstegium ciliatum'],0,1,0,0,0,0,0,0,0,0,0,0
5472,['Homoeoxipha'],0,1,0,0,0,0,0,0,0,0,0,0
5473,['Omphalotaceae'],0,0,0,0,0,0,0,0,0,0,1,0
5474,['Amauropelta angustifrons'],0,1,0,0,0,0,0,0,0,0,0,0
5475,['Enithares sinica'],0,1,0,0,0,0,0,0,0,0,0,0
5476,['Limnogonus fossarum'],0,1,0,0,0,0,0,0,0,0,0,0
5477,['Lemnoideae'],0,1,0,0,0,0,0,0,0,0,0,0
5478,['Sepedon lobifera'],0,1,0,0,0,0,0,0,0,0,0,0
5479,['Miroidea'],0,1,0,0,0,0,0,0,0,0,0,0
5480,['Radix'],0,1,0,0,0,0,0,0,0,0,0,0
5481,['Emberizidae'],0,0,0,0,0,0,0,0,1,0,0,0
5482,['Cymbidium ensifolium'],0,0,0,0,0,0,0,0,0,0,0,1
5483,['Ficus elastica'],0,0,0,0,0,0,1,0,0,0,0,0
5484,['Aristolochia'],0,0,0,0,0,0,1,0,0,0,0,0
5485,['Cyathea'],0,0,0,0,0,0,1,0,0,0,0,0
5486,['Lecanorchis ohwii'],0,0,0,0,0,0,1,0,0,1,0,0
5487,['Plagiogyria'],0,0,0,0,0,0,0,0,0,1,0,1
5488,['Microlepia marginata bipinnata'],0,0,0,0,0,0,1,0,0,0,0,0
5489,['Vanessa indica indica'],0,1,0,0,0,0,1,0,0,0,0,0
5490,['Anas acuta'],0,1,0,0,0,0,0,0,0,0,0,0
5491,['Gelechioidea'],0,1,0,0,0,0,1,0,0,0,1,0
5492,['Euscyrtinae'],0,0,0,0,0,0,1,0,0,0,0,0
5493,['Raivuna'],0,0,0,0,0,0,1,0,0,0,0,0
5494,['Platynini'],0,0,0,0,0,0,1,0,0,0,0,0
5495,['Lycopodioideae'],0,0,0,0,0,0,0,0,0,0,1,0
5496,['Amphientomidae'],0,0,0,0,0,0,1,0,0,0,0,0
5497,['Misumenini'],0,0,0,0,0,0,1,0,0,0,0,0
5498,['Prochora'],0,0,0,0,0,0,1,0,0,0,0,0
5499,['Pterolophia'],0,0,0,0,0,0,1,0,0,0,0,0
5500,['Cryptorhynchinae'],0,0,0,0,0,0,1,0,0,0,0,0
5501,['Begonia coccinea'],0,0,0,0,0,0,1,0,0,0,0,0
5502,['Stenothemus mamorui'],0,1,0,0,0,0,0,0,0,0,0,0
5503,['Trapa incisa'],0,0,0,0,0,0,1,0,0,0,0,0
5504,['Cymbidium lancifolium'],0,0,0,1,0,0,1,0,0,0,0,0
5505,['Fringilla montifringilla'],0,0,0,0,0,0,1,0,0,0,0,0
5506,['Lemur catta'],0,0,0,0,0,0,1,0,0,0,0,0
5507,['Giraffa camelopardalis'],0,0,0,0,0,0,1,0,0,0,0,0
5508,['Saguinus oedipus'],0,0,0,0,0,0,1,0,0,0,0,0
5509,['Asplenium tenerum'],0,0,0,0,0,0,1,0,0,0,0,0
5510,['Cyclocybe aegerita'],0,0,0,0,0,0,1,0,0,0,0,0
5511,['Phalangiidae'],0,0,0,0,0,0,1,0,0,0,0,0
5512,['Phlegmariurus cunninghamioides'],0,1,0,0,0,0,0,0,1,0,0,0
5513,['Callosciurus erythraeus thaiwanensis'],0,0,0,0,0,0,1,0,0,0,0,0
5514,['Phreatia morii'],0,0,0,0,0,0,0,0,0,1,0,0
5515,['Nolanea'],0,0,0,0,0,0,0,0,0,0,1,0
5516,['Domestici'],0,0,1,0,0,0,0,0,0,0,0,0
5517,['Dendrocalamus latiflorus'],0,0,0,0,0,0,1,0,0,0,0,0
5518,['Cryptinae'],0,0,0,0,0,0,1,0,0,0,0,0
5519,['Pseudozizeeria maha'],0,0,0,0,0,0,1,0,0,0,0,0
5520,['Mergus squamatus'],0,0,0,0,0,0,1,0,0,0,0,0
5521,['Kretzschmaria deusta'],0,0,0,0,0,0,1,0,0,0,0,0
5522,['Ophiognomonia'],0,0,0,0,0,0,1,0,0,0,0,0
5523,['Calocera cornea'],0,0,0,0,0,0,1,0,0,0,0,0
5524,['Dinidorinae'],0,0,0,0,0,0,1,0,0,0,0,0
5525,['Paradasynus'],0,0,0,0,0,0,1,0,0,0,0,0
5526,['Ankylopteryx gracilis'],0,0,0,0,0,0,1,0,0,0,0,0
5527,['Otiocerini'],0,0,0,0,0,0,1,0,0,0,0,0
5528,['Daphnephila urnicola'],0,0,0,0,0,0,1,0,0,0,0,0
5529,['Afissula expansa'],0,0,0,0,0,0,0,0,0,0,0,1
5530,['Xenysmoderes consularis'],0,0,0,0,0,0,0,0,0,0,0,1
5531,['Liparis condylobulbon'],0,0,0,0,0,0,1,0,0,0,0,0
5532,['Phaius mishmensis'],0,0,0,0,0,0,1,0,0,0,0,0
5533,['Odontochilus tashiroi'],0,0,0,0,0,0,1,0,0,0,0,0
5534,['Oberonia'],0,0,1,0,0,0,0,0,0,0,0,0
5535,['Oreorchis patens'],0,0,1,0,0,0,1,0,0,0,0,0
5536,['Huperzia javanica'],0,1,0,0,0,0,0,0,0,1,0,0
5537,['Metathelypteris uraiensis'],0,1,0,0,0,0,1,0,0,0,0,0
5538,['Phlegmariurus sieboldii'],0,0,0,0,0,0,0,0,1,0,1,0
5539,['Euconocephalus'],0,0,0,0,0,0,1,0,0,0,0,0
5540,['Psylloidea'],0,0,0,0,0,0,1,0,0,0,0,0
5541,['Oxyodes scrobiculata'],0,0,0,0,0,0,1,0,0,0,0,0
5542,['Tachydromiinae'],0,0,0,0,0,0,1,0,0,0,0,0
5543,['Turdus eunomus'],0,1,0,0,0,0,0,0,0,0,0,0
5544,['Hypena laceratalis'],0,1,0,0,0,0,0,0,0,0,0,0
5545,['Salix'],0,1,0,0,0,0,0,0,0,0,0,0
5546,['Xanthia icteritia'],0,1,0,0,0,0,0,0,0,0,0,0
5547,['Acanthaceae'],0,1,0,0,0,0,0,0,0,0,0,0
5548,['Agaricaceae'],0,1,0,0,0,0,1,0,0,0,0,0
5549,['Hirundo rustica gutturalis'],0,0,0,0,0,0,0,0,0,1,0,0
5550,['Basilepta varians'],0,0,1,0,0,0,0,0,0,0,0,0
5551,['Avitta'],0,1,0,0,0,0,0,0,0,0,0,0
5552,['Gastrodia albida'],0,0,0,0,0,0,1,0,0,0,0,0
5553,['Schoeniparus brunneus'],0,0,0,0,0,0,1,0,0,0,0,0
5554,['Rubus reflexus hui'],0,1,0,0,0,0,1,0,0,0,0,0
5555,['Anthocerotophyta'],0,1,0,0,0,0,0,0,0,0,0,0
5556,['Hoplodrina persequora'],0,0,0,0,1,0,0,0,0,0,0,0
5557,['Athetis autumnalis'],0,0,0,0,1,0,0,0,0,0,0,0
5558,['Ilex rotunda'],0,0,0,0,0,0,1,0,0,0,0,0
5559,['Berberis japonica'],0,0,0,0,0,0,1,0,0,0,0,0
5560,['Pteris bella'],0,0,0,0,0,0,1,0,0,1,0,0
5561,['Strobilomyces'],0,0,0,0,0,0,0,0,0,1,0,0
5562,['Mesida'],0,1,0,0,0,0,0,0,0,0,0,0
5563,['Ctenoplusia'],0,1,0,0,0,0,0,0,0,0,0,0
5564,['Sarcinodes yeni'],0,1,0,0,0,0,0,0,0,0,0,0
5565,['Risoba'],0,1,0,0,0,0,0,1,0,0,0,0
5566,['Athetis speideli'],0,1,0,0,0,0,0,0,0,0,0,0
5567,['Ochthera'],0,0,0,0,0,0,0,0,0,0,0,1
5568,['Auricularia polytricha'],0,0,0,0,0,0,1,1,0,0,0,0
5569,['Neohelota helleri'],0,0,0,0,0,0,0,0,0,0,0,1
5570,['Lispe'],0,0,0,0,0,0,0,0,0,0,0,1
5571,['Trilophidia annulata'],0,0,0,0,0,0,0,0,0,0,0,1
5572,['Hypolepis'],0,1,0,0,0,0,0,0,0,0,0,0
5573,['Cardamine impatiens'],0,0,0,0,0,1,0,0,0,0,0,0
5574,['Corydalis pallida'],0,0,0,0,0,1,0,0,0,0,0,0
5575,['Ficus sarmentosa henryi'],0,1,0,0,0,0,0,0,0,0,0,0
5576,['Culicoidea'],0,1,0,0,0,0,0,0,0,0,0,0
5577,['Callisia repens'],0,0,0,0,0,0,1,0,0,0,0,0
5578,['Crepidomanes latemarginale'],0,0,0,0,0,0,1,0,0,0,0,0
5579,['Apocynaceae'],0,0,0,0,0,0,1,0,0,0,0,0
5580,['Galerina hypnorum'],0,0,0,0,0,0,1,0,0,0,0,0
5581,['Antheraea formosana'],0,0,0,0,0,0,1,1,0,0,0,0
5582,['Cryptocarya concinna'],0,1,0,0,0,0,1,0,0,0,0,0
5583,['Horithyatira decorata takamukui'],0,1,0,0,0,0,0,0,0,0,0,0
5584,['Ectropis'],0,1,0,0,0,0,0,1,0,0,0,0
5585,['Castanopsis fargesii'],0,1,0,0,0,0,0,0,0,0,0,0
5586,['Begonia hirtella'],0,0,0,0,0,0,1,1,0,0,0,0
5587,['Ageratum'],0,1,0,0,0,0,0,1,0,0,0,0
5588,['Hydrocotyle acutiloba'],0,0,0,0,0,0,0,1,0,0,0,0
5589,['Hibiscus mutabilis'],0,0,0,0,0,0,0,1,0,0,0,0
5590,['Carex dolichostachya'],0,0,0,0,0,0,1,0,0,0,0,0
5591,['Microlepia obtusiloba'],0,0,0,0,0,0,1,0,0,0,0,0
5592,['Carex arisanensis'],0,0,0,0,0,0,1,0,0,0,0,0
5593,['Lorantheae'],0,0,0,0,0,0,0,0,0,1,0,0
5594,['Blumea aromatica'],0,0,0,0,0,0,0,0,0,1,0,0
5595,['Dianthus longicalyx'],0,0,0,0,0,0,0,0,0,1,0,0
5596,['Cephalomalthinus laticornis'],0,1,0,0,0,0,0,0,0,0,0,0
5597,['Photinia lasiopetala'],0,0,1,0,0,0,0,0,0,0,0,0
5598,['Chlorophyta'],0,0,1,0,0,0,0,0,0,0,0,0
5599,['Pogonopygia'],0,0,1,0,0,0,0,0,0,0,0,0
5600,['Acridotheres'],0,1,0,0,0,0,0,0,0,0,0,0
5601,['Bartramia'],0,0,0,0,0,0,0,0,0,0,1,0
5602,['Cerasus'],0,0,0,0,0,0,1,0,0,0,0,0
5603,['Arachniodes aristata'],0,0,0,0,0,0,0,0,0,0,0,1
5604,['Cephalomalthinus fenchihuensis'],0,1,0,0,0,0,0,0,0,0,0,0
5605,['Maxates lactipuncta'],0,1,0,0,0,0,0,0,0,0,0,0
5606,['Dudusa'],0,1,1,0,0,0,1,0,0,0,0,0
5607,['Thyatira batis'],0,1,1,0,0,0,0,0,0,0,0,0
5608,['Zantedeschia aethiopica'],0,0,1,0,0,0,0,0,0,0,0,0
5609,['Salvinia natans'],0,0,0,0,0,0,1,0,0,0,0,0
5610,['Clematis henryi'],0,0,1,0,0,0,1,0,0,0,0,0
5611,['Trametes hirsuta'],0,0,0,0,0,0,0,0,0,0,1,0
5612,['Syzygium buxifolium'],0,0,0,0,0,0,1,0,0,0,0,0
5613,['Buteo japonicus'],0,1,0,0,0,0,0,0,0,0,0,0
5614,['Graphium eurous'],0,0,0,0,0,0,1,0,0,1,0,1
5615,['Metaphire taiwanensis tsaii'],0,1,0,0,0,0,1,0,0,0,0,0
5616,['Carex sociata'],0,1,0,0,0,0,1,0,0,1,0,0
5617,['Dicrurus'],0,1,0,0,0,0,0,0,0,0,0,0
5618,['Ardeinae'],0,1,0,0,0,0,0,0,0,0,0,0
5619,['Columbidae'],0,1,0,0,0,0,0,0,0,0,0,0
5620,['Streptopelia'],0,1,0,0,0,0,0,0,0,0,0,0
5621,['Passer montanus'],0,1,0,0,0,0,0,0,0,0,0,0
5622,['Himantopus himantopus'],0,1,0,0,0,0,0,0,0,0,0,0
5623,['Humata trifoliata'],0,0,0,0,0,0,1,0,0,0,0,0
5624,['Carex truncatigluma'],0,0,0,0,0,0,1,0,1,0,0,0
5625,['Carex makinoensis'],0,0,0,0,0,0,1,0,0,0,0,0
5626,['Carex tristachya'],0,0,0,0,0,0,1,0,0,0,0,0
5627,['Catoria'],0,0,0,0,0,0,1,0,0,0,0,0
5628,['Agelena tungchis'],0,0,0,0,0,0,1,0,0,0,0,0
5629,['Evarcha'],0,0,0,0,0,0,1,0,0,0,0,0
5630,['Cosmiomorpha'],0,0,1,0,0,0,0,0,0,1,0,0
5631,['Pogonosoma funebris'],0,0,0,0,0,0,1,0,0,0,0,0
5632,['Pycnaxis truciformis'],0,0,0,0,0,0,0,0,0,1,0,0
5633,['Brachymna tenuis'],0,0,0,0,0,0,1,0,0,1,0,0
5634,['Mirini'],0,0,0,0,0,0,1,0,0,0,0,0
5635,['Stimulopalpus japonicus'],0,0,0,0,0,0,1,0,0,0,0,0
5636,['Colpodes'],0,0,0,0,0,0,1,0,0,0,0,0
5637,['Nigilgia limata'],0,0,0,0,0,0,1,0,0,0,0,0
5638,['Stenopsocidae'],0,0,0,0,0,0,1,0,0,0,0,0
5639,['Echmepteryx'],0,0,0,0,0,0,1,0,0,0,0,0
5640,['Alisma canaliculatum'],0,0,0,0,0,0,1,0,0,0,0,0
5641,['Limnophila sessiliflora'],0,1,0,0,0,0,1,0,0,0,0,0
5642,['Bulbophyllum macraei'],0,0,0,0,0,0,1,0,0,0,1,0
5643,['Taeniodera'],0,1,0,0,0,0,0,0,0,0,0,0
5644,['Pittosporum pentandrum'],0,0,0,0,0,0,0,0,0,1,0,0
5645,['Henningsomyces candidus'],0,0,0,0,0,0,0,0,0,0,0,1
5646,['Trametes villosa'],0,0,0,0,0,0,0,0,0,0,0,1
5647,['Lobariaceae'],0,0,1,0,0,0,0,0,0,0,0,1
5648,['Entada tonkinensis'],0,1,0,0,0,0,0,0,0,0,0,0
5649,['Longzhouacris annulicornis'],0,0,0,0,0,0,1,0,0,0,0,0
5650,['Diplopseustis'],0,0,0,0,0,0,1,0,0,0,0,0
5651,['Persicaria senticosa'],0,0,0,0,0,0,1,0,0,0,1,0
5652,['Ficus pumila pumila'],0,0,0,0,0,0,1,0,0,0,0,0
5653,['Aphthona'],0,0,0,0,0,0,1,0,0,0,0,0
5654,['Peripsocidae'],0,0,0,0,0,0,1,0,0,0,0,0
5655,['Bdellidae'],0,0,0,0,0,0,1,0,0,0,0,0
5656,['Lamprosema commixta'],0,0,0,0,0,0,1,0,0,0,0,0
5657,['Aaroniella'],0,0,0,0,0,0,1,0,0,0,0,0
5658,['Prunus taiwaniana'],0,0,0,0,0,1,0,0,0,0,0,0
5659,['Veronica javanica'],0,0,0,0,0,0,1,0,0,0,0,0
5660,['Huangilene'],0,1,0,0,0,0,0,0,0,0,0,0
5661,['Petrea volubilis'],0,0,0,0,0,0,1,0,0,0,0,0
5662,['Tetracera sarmentosa'],0,0,0,0,0,0,1,0,0,0,0,0
5663,['Lupinus'],0,0,1,0,0,0,0,0,0,0,0,0
5664,['Sphaerophoraceae'],0,0,1,0,0,0,0,0,0,0,0,0
5665,['Bolbitius aleuriatus'],0,0,1,0,0,0,0,0,0,0,0,0
5666,['Lissauchenius'],0,1,0,0,0,0,0,0,0,0,0,0
5667,['Heterodermia speciosa'],0,0,0,0,0,0,0,0,0,0,0,1
5668,['Herbertus'],0,0,0,0,0,0,0,0,0,0,0,1
5669,['Hypotrachyna afrorevoluta'],0,0,0,0,0,0,0,0,0,0,0,1
5670,['Glebionis coronaria'],0,1,0,0,0,0,0,0,0,0,0,0
5671,['Odontochilus'],0,0,0,0,0,0,0,0,1,0,0,0
5672,['Euborellia'],0,1,0,0,0,0,0,0,0,0,0,0
5673,['Entoloma indigoferum'],0,0,0,0,0,0,0,0,0,0,1,0
5674,['Prunella collaris'],0,0,0,1,0,0,0,0,0,0,0,0
5675,['Nolini'],0,1,0,0,0,0,0,0,0,0,0,0
5676,['Suncus murinus'],0,1,0,0,0,0,0,0,0,1,0,0
5677,['Eurya gnaphalocarpa'],0,0,0,0,0,0,1,0,0,0,0,0
5678,['Phlaeoba'],0,0,0,0,0,0,1,0,0,0,0,0
5679,['Themus'],0,1,0,0,0,0,1,0,0,0,0,0
5680,['Pteridium aquilinum latiusculum'],0,0,0,0,0,0,1,0,0,0,0,0
5681,['Stenopsocus'],0,0,0,0,0,0,1,1,0,0,0,0
5682,['Olene mendosa'],0,0,0,0,0,0,0,1,0,0,0,0
5683,['Cladonia chlorophaea'],0,0,0,0,0,0,0,1,0,0,0,0
5684,['Cleome houtteana'],0,0,0,0,0,0,1,0,0,0,0,0
5685,['Drosera burmanni'],0,0,0,0,0,0,0,1,0,0,0,0
5686,['Isopoda'],0,0,0,0,0,0,0,0,0,0,1,0
5687,['Lepisorus thunbergianus'],0,1,0,0,0,0,0,0,0,0,0,0
5688,['Huperzia'],0,0,0,0,0,0,0,0,1,0,0,0
5689,['Boehmeria longispica'],0,0,0,0,0,0,0,0,0,1,0,0
5690,['Astroscopometopus formosanus'],0,0,0,0,0,0,0,0,0,1,0,0
5691,['Polygonatum arisanense'],0,0,0,0,0,0,0,0,1,0,0,0
5692,['Carex breviculmis'],0,0,0,0,0,0,1,0,0,0,0,0
5693,['Anodendron affine'],0,0,0,0,0,0,1,0,0,0,0,0
5694,['Asiagomphus pacificus'],0,1,0,0,0,0,0,0,0,0,0,0
5695,['Celtis'],0,0,0,0,0,0,1,0,0,0,0,0
5696,['Dendrocalamus asper'],0,0,0,0,0,0,1,0,0,0,0,0
5697,['Athyrium pubicostatum'],0,0,0,0,0,0,0,0,0,1,0,0
5698,['Microtis unifolia'],0,0,0,0,0,0,1,0,0,0,0,0
5699,['Prunus transarisanensis'],1,0,0,0,0,0,0,0,0,0,0,0
5700,['Raphanus'],0,1,0,0,0,0,0,0,0,0,0,0
5701,['Anthemideae'],0,1,0,0,0,0,0,0,0,0,0,0
5702,['Liparis laurisilvatica'],0,0,0,0,0,0,1,0,0,0,0,0
5703,['Cichorioideae'],0,0,0,0,0,0,0,0,0,1,0,0
5704,['Pristolycus kanoi'],0,0,0,0,0,0,1,0,0,0,0,0
5705,['Clytrini'],0,0,0,0,0,0,0,0,1,0,0,0
5706,['Daphnephila'],0,0,0,0,0,0,0,0,1,0,0,0
5707,['Saphonecrus'],0,1,0,0,0,0,0,0,0,0,0,0
5708,['Pauropsylla triozoptera'],0,1,0,0,0,0,0,0,0,0,0,0
5709,['Cynipidae'],0,1,0,0,0,0,0,0,0,0,0,0
5710,['Viola formosana formosana'],0,0,0,0,0,0,0,0,0,1,0,0
5711,['Aquilaria sinensis'],0,0,0,0,0,0,1,0,0,0,0,0
5712,['Hymenophyllum minimum'],0,0,0,0,0,0,0,0,0,1,0,0
5713,['Symplocos caudata'],0,0,0,0,0,0,1,0,1,0,0,0
5714,['Araucaria cunninghamii'],0,0,0,0,0,0,1,0,0,0,0,0
5715,['Plautia crossota'],0,0,0,0,0,0,1,1,0,0,0,0
5716,['Campiglossa sororcula'],0,0,0,0,0,0,1,0,0,0,0,0
5717,['Christella dentata'],0,0,0,0,0,0,1,0,0,0,0,0
5718,['Dianthus barbatus'],0,0,0,0,0,1,0,0,0,0,0,0
5719,['Mysticapamea papplacii'],0,0,0,0,0,0,0,0,0,0,1,0
5720,['Sagina japonica'],0,0,0,0,0,0,1,0,0,0,0,0
5721,['Aceria pobuzii'],0,0,0,0,0,0,1,0,0,0,0,0
5722,['Lycopodiaceae'],0,0,0,0,0,0,1,0,0,0,0,0
5723,['Lamprystica purpurata'],0,0,0,0,0,0,1,0,0,0,0,0
5724,['Tmarus'],0,0,0,0,0,0,1,0,0,0,0,0
5725,['Culex'],0,0,0,0,0,0,1,0,0,0,0,0
5726,['Syrotelus umbrosus'],0,0,0,0,0,0,1,0,0,0,0,0
5727,['Athyrium palustre'],0,0,0,0,0,0,0,0,1,0,0,0
5728,['Viburnum suspensum'],0,1,0,0,0,0,0,0,0,0,0,0
5729,['Leersia hexandra'],0,1,0,0,0,0,0,0,0,0,0,0
5730,['Pseudorasbora parva'],0,1,0,0,0,0,0,0,0,0,0,0
5731,['Sinotaia quadrata'],0,1,0,0,0,0,0,0,0,0,0,0
5732,['Veronicellidae'],0,1,0,0,0,0,0,0,0,0,0,0
5733,['Mallinella'],0,1,0,0,0,0,0,1,0,1,0,0
5734,['Hasora taminatus vairacana'],0,0,0,0,0,0,1,0,0,0,1,0
5735,['Parnara ganga'],0,0,0,0,0,0,1,0,0,0,0,0
5736,['Bibasis jaina'],0,0,0,0,0,0,1,0,0,0,0,0
5737,['Sphagnum palustre'],0,0,0,0,0,0,0,0,0,0,0,1
5738,['Satyrium austrinum'],0,0,0,0,0,0,0,0,0,1,0,0
5739,['Thrixspermum eximium'],0,1,0,0,0,0,0,0,0,0,0,0
5740,['Ranunculus taisanensis'],0,0,0,0,0,0,0,0,0,0,1,0
5741,['Stellaria alsine'],0,0,0,0,0,0,0,0,0,0,1,0
5742,['Hydrangea anomala'],0,0,0,0,0,0,0,0,0,0,1,0
5743,['Stellaria reticulivena'],0,0,0,0,0,0,0,0,0,0,1,0
5744,['Rhododendron morii'],0,0,0,0,0,0,0,0,0,0,1,0
5745,['Cerastium fontanum'],0,0,0,0,0,0,0,0,0,0,1,0
5746,['Orthomorphella pekuensis'],0,0,0,0,0,0,0,1,0,0,0,0
5747,['Achrosis pulchra'],0,0,1,0,0,0,0,0,0,0,0,0
5748,['Ourapteryx yerburii'],0,0,1,0,0,0,0,0,0,0,0,0
5749,['Fentonia parabolica'],0,0,1,0,0,0,0,0,0,0,0,0
5750,['Churinga virago'],0,0,1,0,0,0,0,0,0,0,0,0
5751,['Euphorbia jolkinii'],0,1,0,0,0,0,0,0,0,0,0,0
5752,['Sedum microsepalum'],0,0,0,0,0,0,1,0,0,0,0,0
5753,['Daimio tethys'],0,1,0,0,0,0,0,0,0,0,0,0
5754,['Bredia'],0,1,0,0,0,0,0,0,0,0,0,0
5755,['Cristariini'],0,1,0,0,0,0,0,0,0,0,0,0
5756,['Euphorbia'],0,1,0,0,0,0,0,0,0,0,0,0
5757,['Ogygioses eurata'],0,0,0,0,0,0,1,0,0,0,0,0
5758,['Tulbaghia'],0,0,0,0,0,0,0,1,0,0,0,0
